timestamp,log_message,status,service,environment,severity,component,duration_ms,success,message_length,word_count,contains_error,contains_warning,contains_timeout,contains_memory,contains_network,hour_of_day,day_of_week,is_weekend,is_business_hours,duration_category
2025-08-28T09:11:25.792218,Dashboard metrics refreshed,normal,scheduler,dev,TRACE,test,137,True,27,3,False,False,False,False,False,9,3,False,True,fast
2025-08-28T10:11:25.792218,Initializing build environment,normal,worker,qa,TRACE,deploy,3001,True,30,3,False,False,False,False,False,10,3,False,True,medium
2025-08-28T10:11:25.792218,ERROR: npm install failed with exit code 1,anomaly,scheduler,test,ERROR,monitor,28691,False,42,8,True,False,False,False,False,10,3,False,True,slow
2025-08-27T13:11:25.792218,Load testing completed successfully,normal,backend,production,TRACE,build,2391,True,35,4,False,False,False,False,False,13,2,False,True,medium
2025-08-28T06:11:25.792218,Service is healthy and responding,normal,backend,production,TRACE,test,2223,True,33,5,False,False,False,False,False,6,3,False,False,medium
2025-08-28T02:11:25.792218,Status badge updated,normal,worker,dev,DEBUG,build,2254,True,20,3,False,False,False,False,False,2,3,False,False,medium
2025-08-27T06:11:25.792218,Compiling TypeScript files,normal,cache,qa,TRACE,monitor,2407,True,26,3,False,False,False,False,False,6,2,False,False,medium
2025-08-27T12:11:25.792218,Cache warmed up successfully,normal,cache,production,DEBUG,monitor,4767,True,28,4,False,False,False,False,False,12,2,False,True,medium
2025-08-28T09:11:25.792218,Logging configured successfully,normal,frontend,production,TRACE,build,2421,True,31,3,False,False,False,False,False,9,3,False,True,medium
2025-08-27T06:11:25.792218,DEPLOY FAILED: Unable to connect to production,anomaly,api,test,FATAL,deploy,28681,False,46,7,True,False,False,False,False,6,2,False,False,slow
2025-08-27T19:11:25.792218,Running npm install,normal,frontend,sandbox,DEBUG,build,4296,True,19,3,False,False,False,False,False,19,2,False,False,medium
2025-08-28T09:11:25.792218,"Test suite completed: 93 passed, 0 failed",normal,api,sandbox,TRACE,deploy,637,True,41,7,True,False,False,False,False,9,3,False,True,fast
2025-08-27T14:11:25.792218,Running unit tests,normal,frontend,test,TRACE,test,4874,True,18,3,False,False,False,False,False,14,2,False,True,medium
2025-08-28T02:11:25.792218,Cache warmed up successfully,normal,cache,production,DEBUG,deploy,4477,True,28,4,False,False,False,False,False,2,3,False,False,medium
2025-08-28T08:11:25.792218,ERROR: Mock service unavailable,anomaly,worker,production,CRITICAL,monitor,20173,False,31,4,True,False,False,False,False,8,3,False,False,slow
2025-08-28T14:11:25.792218,Cache warmed up successfully,normal,api,sandbox,TRACE,deploy,1896,True,28,4,False,False,False,False,False,14,3,False,True,medium
2025-08-27T15:11:25.792218,Ingress rules applied,normal,api,qa,TRACE,build,4096,True,21,3,False,False,False,False,False,15,2,False,True,medium
2025-08-28T16:11:25.792218,Running unit tests,normal,frontend,sandbox,DEBUG,monitor,3995,True,18,3,False,False,False,False,False,16,3,False,True,medium
2025-08-28T17:11:25.792218,Code quality gate passed,normal,cache,staging,DEBUG,build,3961,True,24,4,False,False,False,False,False,17,3,False,True,medium
2025-08-27T05:11:25.792218,Checked out branch master,normal,api,test,TRACE,monitor,997,True,25,4,False,False,False,False,False,5,2,False,False,fast
2025-08-26T23:11:25.792218,Error rate: 0.69%,normal,api,test,INFO,monitor,2091,True,17,3,True,False,False,False,False,23,1,False,False,medium
2025-08-27T03:11:25.792218,Initializing build environment,normal,worker,dev,TRACE,build,700,True,30,3,False,False,False,False,False,3,2,False,False,fast
2025-08-28T20:11:25.792218,Logging configured successfully,normal,backend,sandbox,TRACE,test,4882,True,31,3,False,False,False,False,False,20,3,False,False,medium
2025-08-28T17:11:25.792218,CRITICAL: Deployment timeout after 35 minutes,anomaly,backend,qa,ERROR,monitor,6836,False,45,6,False,False,True,False,False,17,3,False,True,slow
2025-08-28T14:11:25.792218,Schema validation passed,normal,worker,dev,DEBUG,build,1682,True,24,3,False,False,False,False,False,14,3,False,True,medium
2025-08-27T09:11:25.792218,APPLICATION ERROR: Unhandled exception,anomaly,backend,sandbox,FATAL,monitor,15050,False,38,4,True,False,False,False,False,9,2,False,True,slow
2025-08-27T16:11:25.792218,Service mesh health check passed,normal,backend,sandbox,TRACE,test,1643,True,32,5,False,False,False,False,False,16,2,False,True,medium
2025-08-27T01:11:25.792218,Running npm install,normal,frontend,dev,TRACE,build,493,True,19,3,False,False,False,False,False,1,2,False,False,fast
2025-08-27T23:11:25.792218,Running end-to-end tests,normal,frontend,dev,TRACE,deploy,4852,True,24,3,False,False,False,False,False,23,2,False,False,medium
2025-08-28T00:11:25.792218,Merged pull request #825,normal,database,dev,INFO,deploy,1301,True,24,4,False,False,False,False,False,0,3,False,False,medium
2025-08-28T14:11:25.792218,Indexes optimized,normal,database,sandbox,TRACE,deploy,541,True,17,2,False,False,False,False,False,14,3,False,True,fast
2025-08-27T09:11:25.792218,APPLICATION ERROR: Unhandled exception,anomaly,cache,dev,CRITICAL,deploy,18985,False,38,4,True,False,False,False,False,9,2,False,True,slow
2025-08-28T12:11:25.792218,Indexes optimized,normal,api,dev,TRACE,deploy,1455,True,17,2,False,False,False,False,False,12,3,False,True,medium
2025-08-27T12:11:25.792218,All tests passed successfully,normal,frontend,qa,TRACE,monitor,4885,True,29,4,False,False,False,False,False,12,2,False,True,medium
2025-08-27T03:11:25.792218,Running npm install,normal,auth,staging,TRACE,monitor,1999,True,19,3,False,False,False,False,False,3,2,False,False,medium
2025-08-27T15:11:25.792218,CPU usage: 55%,normal,worker,qa,TRACE,monitor,399,True,14,3,False,False,False,False,False,15,2,False,True,fast
2025-08-28T05:11:25.792218,ERROR: pip install failed - package not found,anomaly,worker,qa,FATAL,test,20642,False,45,8,True,False,False,False,False,5,3,False,False,slow
2025-08-28T14:11:25.792218,Service is healthy and responding,normal,worker,dev,DEBUG,deploy,2211,True,33,5,False,False,False,False,False,14,3,False,True,medium
2025-08-27T23:11:25.792218,Service endpoints updated,normal,frontend,staging,INFO,test,572,True,25,3,False,False,False,False,False,23,2,False,False,fast
2025-08-27T02:11:25.792218,Code coverage: 98%,normal,backend,staging,DEBUG,build,3980,True,18,3,False,False,False,False,False,2,2,False,False,medium
2025-08-26T22:11:25.792218,Load balancer health check passed,normal,cache,staging,DEBUG,monitor,4906,True,33,5,False,False,False,False,False,22,1,False,False,medium
2025-08-28T02:11:25.792218,FATAL: Disk space insufficient for build,anomaly,api,staging,ERROR,deploy,9833,False,40,6,False,False,False,False,False,2,3,False,False,slow
2025-08-28T07:11:25.792218,Build completed successfully in 330s,normal,frontend,production,TRACE,monitor,1825,True,36,5,False,False,False,False,False,7,3,False,False,medium
2025-08-26T20:11:25.792218,Rollout completed: 100% traffic routed,normal,database,staging,DEBUG,test,2292,True,38,5,False,False,False,False,False,20,1,False,False,medium
2025-08-27T20:11:25.792218,Volume mounted successfully,normal,api,dev,TRACE,build,2437,True,27,3,False,False,False,False,False,20,2,False,False,medium
2025-08-28T11:11:25.792218,FATAL: Data breach attempt detected,anomaly,cache,dev,CRITICAL,deploy,10786,False,35,5,False,False,False,False,False,11,3,False,True,slow
2025-08-28T11:11:25.792218,CPU usage: 42%,normal,frontend,production,TRACE,test,4322,True,14,3,False,False,False,False,False,11,3,False,True,medium
2025-08-27T20:11:25.792218,Service is healthy and responding,normal,frontend,test,DEBUG,build,4326,True,33,5,False,False,False,False,False,20,2,False,False,medium
2025-08-27T17:11:25.792218,ERROR: Integration test database connection failed,anomaly,frontend,qa,WARN,test,24008,False,50,6,True,False,False,False,True,17,2,False,True,slow
2025-08-28T15:11:25.792218,Container started successfully,normal,backend,staging,INFO,test,236,True,30,3,False,False,False,False,False,15,3,False,True,fast
2025-08-26T21:11:25.792218,Container started successfully,normal,frontend,test,TRACE,build,2357,True,30,3,False,False,False,False,False,21,1,False,False,medium
2025-08-28T09:11:25.792218,CRITICAL: Helm deployment failed,anomaly,api,dev,ERROR,deploy,7679,False,32,4,True,False,False,False,False,9,3,False,True,slow
2025-08-28T12:11:25.792218,Rollout completed: 100% traffic routed,normal,scheduler,sandbox,DEBUG,monitor,4370,True,38,5,False,False,False,False,False,12,3,False,True,medium
2025-08-27T11:11:25.792218,Test execution completed in 366s,normal,frontend,sandbox,DEBUG,deploy,789,True,32,5,False,False,False,False,False,11,2,False,True,fast
2025-08-26T20:11:25.792218,Running unit tests,normal,cache,staging,DEBUG,monitor,3914,True,18,3,False,False,False,False,False,20,1,False,False,medium
2025-08-27T20:11:25.792218,Deploying to production environment,normal,scheduler,staging,INFO,monitor,660,True,35,4,False,False,False,False,False,20,2,False,False,fast
2025-08-28T05:11:25.792218,Webhook triggered successfully,normal,backend,dev,INFO,test,2914,True,30,3,False,False,False,False,False,5,3,False,False,medium
2025-08-28T09:11:25.792218,ERROR: Container failed to start,anomaly,frontend,sandbox,FATAL,build,9805,False,32,5,True,False,False,False,False,9,3,False,True,slow
2025-08-27T04:11:25.792218,Linting completed with no issues,normal,backend,production,DEBUG,test,4181,True,32,5,False,False,False,False,False,4,2,False,False,medium
2025-08-27T22:11:25.792218,Branch protection rules satisfied,normal,backend,qa,DEBUG,deploy,859,True,33,4,False,False,False,False,False,22,2,False,False,fast
2025-08-28T13:11:25.792218,ERROR: Build tool version mismatch,anomaly,database,dev,WARN,monitor,23123,False,34,5,True,False,False,False,False,13,3,False,True,slow
2025-08-28T12:11:25.792218,Load balancer health check passed,normal,cache,qa,TRACE,monitor,188,True,33,5,False,False,False,False,False,12,3,False,True,fast
2025-08-28T14:11:25.792218,Deployment completed successfully,normal,backend,test,INFO,monitor,2491,True,33,3,False,False,False,False,False,14,3,False,True,medium
2025-08-27T02:11:25.792218,Application started successfully,normal,api,sandbox,TRACE,build,2921,True,32,3,False,False,False,False,False,2,2,False,False,medium
2025-08-28T10:11:25.792218,FATAL: Data breach attempt detected,anomaly,database,qa,CRITICAL,test,2445,False,35,5,False,False,False,False,False,10,3,False,True,medium
2025-08-28T15:11:25.792218,ERROR: Container registry authentication failed,anomaly,cache,production,ERROR,deploy,25249,False,47,5,True,False,False,False,False,15,3,False,True,slow
2025-08-27T13:11:25.792218,Running npm install,normal,worker,qa,INFO,build,3746,True,19,3,False,False,False,False,False,13,2,False,True,medium
2025-08-27T07:11:25.792218,Merged pull request #423,normal,database,sandbox,INFO,deploy,3223,True,24,4,False,False,False,False,False,7,2,False,False,medium
2025-08-28T12:11:25.792218,Load testing completed successfully,normal,backend,test,INFO,deploy,1815,True,35,4,False,False,False,False,False,12,3,False,True,medium
2025-08-27T23:11:25.792218,Starting build process for commit bcf4daa,normal,cache,test,DEBUG,test,4176,True,41,6,False,False,False,False,False,23,2,False,False,medium
2025-08-27T11:11:25.792218,Service endpoints updated,normal,scheduler,test,INFO,deploy,1256,True,25,3,False,False,False,False,False,11,2,False,True,medium
2025-08-27T02:11:25.792218,Starting build process for commit 5e28eba,normal,database,qa,TRACE,build,1442,True,41,6,False,False,False,False,False,2,2,False,False,medium
2025-08-28T04:11:25.792218,Status badge updated,normal,api,sandbox,INFO,deploy,4266,True,20,3,False,False,False,False,False,4,3,False,False,medium
2025-08-27T08:11:25.792218,CRITICAL: Deployment timeout after 55 minutes,anomaly,database,test,FATAL,deploy,3315,False,45,6,False,False,True,False,False,8,2,False,False,medium
2025-08-26T22:11:25.792218,Starting deployment to sandbox,normal,backend,qa,DEBUG,test,805,True,30,4,False,False,False,False,False,22,1,False,False,fast
2025-08-27T21:11:25.792218,FATAL: Message broker connection lost,anomaly,scheduler,production,WARN,build,22596,False,37,5,False,False,False,False,True,21,2,False,False,slow
2025-08-26T21:11:25.792218,Running end-to-end tests,normal,cache,test,INFO,build,4397,True,24,3,False,False,False,False,False,21,1,False,False,medium
2025-08-28T14:11:25.792218,Code quality gate passed,normal,worker,qa,TRACE,build,2505,True,24,4,False,False,False,False,False,14,3,False,True,medium
2025-08-28T09:11:25.792218,Webpack build completed,normal,backend,dev,INFO,build,4535,True,23,3,False,False,False,False,False,9,3,False,True,medium
2025-08-27T15:11:25.792218,Deploying to staging environment,normal,cache,qa,DEBUG,deploy,2397,True,32,4,False,False,False,False,False,15,2,False,True,medium
2025-08-27T07:11:25.792218,Linting completed with no issues,normal,frontend,test,TRACE,build,2649,True,32,5,False,False,False,False,False,7,2,False,False,medium
2025-08-28T07:11:25.792218,CPU usage: 63%,normal,auth,test,TRACE,build,1583,True,14,3,False,False,False,False,False,7,3,False,False,medium
2025-08-28T13:11:25.792218,Memory usage: 38%,normal,api,dev,INFO,monitor,1101,True,17,3,False,False,False,True,False,13,3,False,True,medium
2025-08-27T16:11:25.792218,All tests passed successfully,normal,frontend,sandbox,TRACE,monitor,3136,True,29,4,False,False,False,False,False,16,2,False,True,medium
2025-08-28T00:11:25.792218,Dashboard metrics refreshed,normal,backend,qa,DEBUG,deploy,4469,True,27,3,False,False,False,False,False,0,3,False,False,medium
2025-08-27T09:11:25.792218,Pod status: Running,normal,auth,sandbox,INFO,deploy,3759,True,19,3,False,False,False,False,False,9,2,False,True,medium
2025-08-26T22:11:25.792218,Starting deployment to qa,normal,auth,production,TRACE,monitor,1901,True,25,4,False,False,False,False,False,22,1,False,False,medium
2025-08-27T20:11:25.792218,Service endpoints updated,normal,cache,qa,TRACE,build,2247,True,25,3,False,False,False,False,False,20,2,False,False,medium
2025-08-27T10:11:25.792218,CRITICAL: Service mesh failure detected,anomaly,auth,production,FATAL,monitor,25014,False,39,5,True,False,False,False,False,10,2,False,True,slow
2025-08-27T01:11:25.792218,Branch protection rules satisfied,normal,backend,production,INFO,monitor,1490,True,33,4,False,False,False,False,False,1,2,False,False,medium
2025-08-27T08:11:25.792218,Security scan completed - no vulnerabilities found,normal,api,production,TRACE,deploy,2241,True,50,7,False,False,False,False,False,8,2,False,False,medium
2025-08-27T12:11:25.792218,Image tagged as v4.14.47,normal,frontend,sandbox,TRACE,monitor,4479,True,24,4,False,False,False,False,False,12,2,False,True,medium
2025-08-27T15:11:25.792218,Application started successfully,normal,scheduler,production,INFO,build,2055,True,32,3,False,False,False,False,False,15,2,False,True,medium
2025-08-26T20:11:25.792218,Linting completed with no issues,normal,auth,test,INFO,test,4975,True,32,5,False,False,False,False,False,20,1,False,False,medium
2025-08-27T02:11:25.792218,Starting test suite execution,normal,api,sandbox,DEBUG,monitor,2994,True,29,4,False,False,False,False,False,2,2,False,False,medium
2025-08-27T05:11:25.792218,Deploying to production environment,normal,backend,production,DEBUG,monitor,2672,True,35,4,False,False,False,False,False,5,2,False,False,medium
2025-08-26T20:11:25.792218,Docker image built successfully,normal,backend,qa,TRACE,build,1419,True,31,4,False,False,False,False,False,20,1,False,False,medium
2025-08-28T03:11:25.792218,Docker image built successfully,normal,worker,production,DEBUG,deploy,969,True,31,4,False,False,False,False,False,3,3,False,False,fast
2025-08-28T12:11:25.792218,Database connection established,normal,worker,test,TRACE,build,4235,True,31,3,False,False,False,False,True,12,3,False,True,medium
2025-08-27T10:11:25.792218,Installing dependencies from package.json,normal,database,dev,INFO,test,3726,True,41,4,False,False,False,False,False,10,2,False,True,medium
2025-08-27T21:11:25.792218,Code coverage: 87%,normal,database,production,INFO,build,3706,True,18,3,False,False,False,False,False,21,2,False,False,medium
2025-08-27T08:11:25.792218,ERROR: Resource limits exceeded,anomaly,auth,staging,ERROR,test,15560,False,31,4,True,False,False,False,False,8,2,False,False,slow
2025-08-28T01:11:25.792218,Starting build process for commit 8616471,normal,worker,dev,DEBUG,monitor,3515,True,41,6,False,False,False,False,False,1,3,False,False,medium
2025-08-28T18:11:25.792218,Logging configured successfully,normal,database,qa,TRACE,test,4293,True,31,3,False,False,False,False,False,18,3,False,False,medium
2025-08-27T05:11:25.792218,Response time: 96ms,normal,frontend,qa,DEBUG,monitor,4821,True,19,3,False,False,False,False,False,5,2,False,False,medium
2025-08-27T09:11:25.792218,Indexes optimized,normal,worker,test,TRACE,test,1698,True,17,2,False,False,False,False,False,9,2,False,True,medium
2025-08-28T19:11:25.792218,FATAL: Test data corruption detected,anomaly,api,dev,ERROR,build,15466,False,36,5,False,False,False,False,False,19,3,False,False,slow
2025-08-28T15:11:25.792218,Status badge updated,normal,worker,staging,INFO,monitor,968,True,20,3,False,False,False,False,False,15,3,False,True,fast
2025-08-27T00:11:25.792218,Test execution completed in 423s,normal,scheduler,production,TRACE,deploy,1330,True,32,5,False,False,False,False,False,0,2,False,False,medium
2025-08-26T23:11:25.792218,CRITICAL: Service mesh failure detected,anomaly,api,test,ERROR,deploy,14591,False,39,5,True,False,False,False,False,23,1,False,False,slow
2025-08-27T03:11:25.792218,CPU usage: 67%,normal,worker,test,INFO,build,1241,True,14,3,False,False,False,False,False,3,2,False,False,medium
2025-08-27T06:11:25.792218,ERROR: Flaky test detected - intermittent failures,anomaly,worker,test,FATAL,test,27647,False,50,7,True,False,False,False,False,6,2,False,False,slow
2025-08-27T08:11:25.792218,Cache warmed up successfully,normal,auth,sandbox,INFO,monitor,420,True,28,4,False,False,False,False,False,8,2,False,False,fast
2025-08-28T20:11:25.792218,Code coverage: 88%,normal,worker,qa,INFO,deploy,4920,True,18,3,False,False,False,False,False,20,3,False,False,medium
2025-08-28T11:11:25.792218,ERROR: Resource limits exceeded,anomaly,api,test,WARN,test,15735,False,31,4,True,False,False,False,False,11,3,False,True,slow
2025-08-27T10:11:25.792218,ERROR: CDN origin server unreachable,anomaly,auth,qa,CRITICAL,test,28014,False,36,5,True,False,False,False,False,10,2,False,True,slow
2025-08-28T15:11:25.792218,Pod status: Running,normal,auth,sandbox,INFO,monitor,1359,True,19,3,False,False,False,False,False,15,3,False,True,medium
2025-08-28T12:11:25.792218,Query performance within limits,normal,cache,staging,INFO,deploy,4057,True,31,4,False,False,False,False,False,12,3,False,True,medium
2025-08-28T02:11:25.792218,Linting completed with no issues,normal,auth,qa,TRACE,deploy,4743,True,32,5,False,False,False,False,False,2,3,False,False,medium
2025-08-28T00:11:25.792218,Cache warmed up successfully,normal,database,production,INFO,build,4469,True,28,4,False,False,False,False,False,0,3,False,False,medium
2025-08-27T20:11:25.792218,Throughput: 260 req/s,normal,api,test,INFO,monitor,2724,True,21,3,False,False,False,False,False,20,2,False,False,medium
2025-08-28T00:11:25.792218,CRITICAL: Code coverage below threshold: 63%,anomaly,database,qa,WARN,build,10878,False,44,6,False,False,False,False,False,0,3,False,False,slow
2025-08-27T03:11:25.792218,Starting test suite execution,normal,backend,dev,TRACE,monitor,1513,True,29,4,False,False,False,False,False,3,2,False,False,medium
2025-08-27T14:11:25.792218,Compilation successful,normal,backend,production,TRACE,test,269,True,22,2,False,False,False,False,False,14,2,False,True,fast
2025-08-27T14:11:25.792218,Database migration completed,normal,frontend,sandbox,TRACE,deploy,4987,True,28,3,False,False,False,False,False,14,2,False,True,medium
2025-08-28T16:11:25.792218,Error rate: 1.05%,normal,cache,sandbox,DEBUG,monitor,4444,True,17,3,True,False,False,False,False,16,3,False,True,medium
2025-08-27T02:11:25.792218,Assets bundled successfully,normal,frontend,test,TRACE,test,4675,True,27,3,False,False,False,False,False,2,2,False,False,medium
2025-08-26T23:11:25.792218,Test execution completed in 84s,normal,backend,production,DEBUG,deploy,238,True,31,5,False,False,False,False,False,23,1,False,False,fast
2025-08-27T08:11:25.792218,BUILD FAILED: Compilation errors detected,anomaly,auth,production,CRITICAL,build,7277,False,41,5,True,False,False,False,False,8,2,False,False,slow
2025-08-27T20:11:25.792218,Starting deployment to test,normal,cache,sandbox,TRACE,build,3179,True,27,4,False,False,False,False,False,20,2,False,False,medium
2025-08-28T08:11:25.792218,ERROR: Network latency spike: 3828ms,anomaly,frontend,test,ERROR,build,24606,False,36,5,True,False,False,False,True,8,3,False,False,slow
2025-08-28T19:11:25.792218,Running pip install -r requirements.txt,normal,cache,sandbox,INFO,test,4920,True,39,5,False,False,False,False,False,19,3,False,False,medium
2025-08-27T16:11:25.792218,Starting deployment to qa,normal,api,qa,INFO,test,760,True,25,4,False,False,False,False,False,16,2,False,True,fast
2025-08-28T00:11:25.792218,Logging configured successfully,normal,backend,sandbox,TRACE,build,4590,True,31,3,False,False,False,False,False,0,3,False,False,medium
2025-08-26T22:11:25.792218,Volume mounted successfully,normal,cache,staging,TRACE,test,2586,True,27,3,False,False,False,False,False,22,1,False,False,medium
2025-08-28T05:11:25.792218,Throughput: 607 req/s,normal,worker,dev,TRACE,deploy,2428,True,21,3,False,False,False,False,False,5,3,False,False,medium
2025-08-27T21:11:25.792218,APPLICATION ERROR: Invalid configuration,anomaly,frontend,test,ERROR,monitor,16771,False,40,4,True,False,False,False,False,21,2,False,False,slow
2025-08-28T16:11:25.792218,CPU usage: 30%,normal,api,production,TRACE,build,3294,True,14,3,False,False,False,False,False,16,3,False,True,medium
2025-08-28T01:11:25.792218,Secrets loaded successfully,normal,database,production,TRACE,monitor,4972,True,27,3,False,False,False,False,False,1,3,False,False,medium
