timestamp,log_message,status,service,environment,severity,component,duration_ms,success,message_length,word_count,contains_error,contains_warning,contains_timeout,contains_memory,contains_network,hour_of_day,day_of_week,is_weekend,is_business_hours,duration_category
2025-08-28T11:11:25.792218,Running end-to-end tests,normal,cache,dev,INFO,deploy,3975,True,24,3,False,False,False,False,False,11,3,False,True,medium
2025-08-28T10:11:25.792218,Rollout completed: 100% traffic routed,normal,frontend,production,DEBUG,build,183,True,38,5,False,False,False,False,False,10,3,False,True,fast
2025-08-28T06:11:25.792218,Status badge updated,normal,scheduler,sandbox,DEBUG,test,980,True,20,3,False,False,False,False,False,6,3,False,False,fast
2025-08-27T05:11:25.792218,Volume mounted successfully,normal,cache,qa,INFO,test,1968,True,27,3,False,False,False,False,False,5,2,False,False,medium
2025-08-28T05:11:25.792218,Running end-to-end tests,normal,cache,test,TRACE,build,4349,True,24,3,False,False,False,False,False,5,3,False,False,medium
2025-08-27T02:11:25.792218,Data backup completed,normal,backend,staging,INFO,test,2958,True,21,3,False,False,False,False,False,2,2,False,False,medium
2025-08-28T09:11:25.792218,Starting build process for commit 0984efe,normal,frontend,qa,TRACE,test,4070,True,41,6,False,False,False,False,False,9,3,False,True,medium
2025-08-27T18:11:25.792218,CRITICAL: Security vulnerability found,anomaly,worker,production,WARN,test,22263,False,38,4,False,False,False,False,False,18,2,False,False,slow
2025-08-27T21:11:25.792218,Running end-to-end tests,normal,scheduler,sandbox,INFO,deploy,3985,True,24,3,False,False,False,False,False,21,2,False,False,medium
2025-08-27T21:11:25.792218,Performance tests passed,normal,auth,staging,INFO,test,452,True,24,3,False,False,False,False,False,21,2,False,False,fast
2025-08-28T20:11:25.792218,Service endpoints updated,normal,worker,sandbox,TRACE,build,500,True,25,3,False,False,False,False,False,20,3,False,False,fast
2025-08-28T12:11:25.792218,Teams webhook delivered,normal,database,production,TRACE,test,3328,True,23,3,False,False,False,False,False,12,3,False,True,medium
2025-08-28T14:11:25.792218,FATAL: Scheduler service failure,anomaly,frontend,sandbox,FATAL,build,4725,False,32,4,True,False,False,False,False,14,3,False,True,medium
2025-08-27T12:11:25.792218,Running end-to-end tests,normal,auth,sandbox,TRACE,test,4238,True,24,3,False,False,False,False,False,12,2,False,True,medium
2025-08-27T04:11:25.792218,Query performance within limits,normal,worker,production,DEBUG,deploy,2772,True,31,4,False,False,False,False,False,4,2,False,False,medium
2025-08-28T07:11:25.792218,Merged pull request #479,normal,backend,sandbox,INFO,test,4419,True,24,4,False,False,False,False,False,7,3,False,False,medium
2025-08-27T05:11:25.792218,Initializing build environment,normal,database,staging,DEBUG,test,809,True,30,3,False,False,False,False,False,5,2,False,False,fast
2025-08-27T01:11:25.792218,Application started successfully,normal,auth,qa,DEBUG,monitor,4901,True,32,3,False,False,False,False,False,1,2,False,False,medium
2025-08-28T07:11:25.792218,ERROR: Authentication service unavailable,anomaly,api,test,CRITICAL,test,13278,False,41,4,True,False,False,False,False,7,3,False,False,slow
2025-08-27T06:11:25.792218,Metrics collection enabled,normal,worker,staging,TRACE,build,4982,True,26,3,False,False,False,False,False,6,2,False,False,medium
2025-08-28T01:11:25.792218,ERROR: Canary deployment showing errors,anomaly,database,production,CRITICAL,deploy,18787,False,39,5,True,False,False,False,False,1,3,False,False,slow
2025-08-26T20:11:25.792218,Cache warmed up successfully,normal,api,dev,DEBUG,build,3770,True,28,4,False,False,False,False,False,20,1,False,False,medium
2025-08-27T22:11:25.792218,Test execution completed in 35s,normal,scheduler,production,INFO,test,3565,True,31,5,False,False,False,False,False,22,2,False,False,medium
2025-08-28T08:11:25.792218,FATAL: Message broker connection lost,anomaly,worker,sandbox,CRITICAL,deploy,24944,False,37,5,False,False,False,False,True,8,3,False,False,slow
2025-08-28T07:11:25.792218,Starting test suite execution,normal,auth,test,INFO,monitor,4989,True,29,4,False,False,False,False,False,7,3,False,False,medium
2025-08-28T08:11:25.792218,Logging configured successfully,normal,cache,sandbox,DEBUG,deploy,293,True,31,3,False,False,False,False,False,8,3,False,False,fast
2025-08-28T09:11:25.792218,Installing dependencies from requirements.txt,normal,scheduler,dev,DEBUG,deploy,772,True,45,4,False,False,False,False,False,9,3,False,True,fast
2025-08-28T15:11:25.792218,Ingress rules applied,normal,backend,qa,INFO,deploy,3931,True,21,3,False,False,False,False,False,15,3,False,True,medium
2025-08-28T20:11:25.792218,Webhook triggered successfully,normal,cache,test,INFO,test,2089,True,30,3,False,False,False,False,False,20,3,False,False,medium
2025-08-27T20:11:25.792218,ERROR: Performance test failed - response time 27522ms,anomaly,api,staging,WARN,build,14363,False,54,8,True,False,False,False,False,20,2,False,False,slow
2025-08-28T17:11:25.792218,Build completed successfully in 291s,normal,database,sandbox,TRACE,monitor,3600,True,36,5,False,False,False,False,False,17,3,False,True,medium
2025-08-28T10:11:25.792218,Compiling TypeScript files,normal,api,production,INFO,test,1333,True,26,3,False,False,False,False,False,10,3,False,True,medium
2025-08-28T20:11:25.792218,Teams webhook delivered,normal,scheduler,dev,INFO,deploy,3992,True,23,3,False,False,False,False,False,20,3,False,False,medium
2025-08-28T07:11:25.792218,Docker image built successfully,normal,api,qa,INFO,monitor,5000,True,31,4,False,False,False,False,False,7,3,False,False,slow
2025-08-27T09:11:25.792218,ERROR: External API service unavailable,anomaly,scheduler,test,FATAL,test,8158,False,39,5,True,False,False,False,False,9,2,False,True,slow
2025-08-27T08:11:25.792218,Cache warmed up successfully,normal,auth,dev,DEBUG,build,2695,True,28,4,False,False,False,False,False,8,2,False,False,medium
2025-08-27T20:11:25.792218,Indexes optimized,normal,database,qa,TRACE,monitor,2486,True,17,2,False,False,False,False,False,20,2,False,False,medium
2025-08-26T23:11:25.792218,Installing dependencies from package.json,normal,database,qa,TRACE,test,1802,True,41,4,False,False,False,False,False,23,1,False,False,medium
2025-08-28T19:11:25.792218,ERROR: DNS resolution failure,anomaly,cache,production,WARN,test,28528,False,29,4,True,False,False,False,False,19,3,False,False,slow
2025-08-28T14:11:25.792218,ERROR: TypeScript compilation failed,anomaly,worker,dev,ERROR,test,10625,False,36,4,True,False,False,False,False,14,3,False,True,slow
2025-08-28T14:11:25.792218,Indexes optimized,normal,database,dev,DEBUG,build,1216,True,17,2,False,False,False,False,False,14,3,False,True,medium
2025-08-28T17:11:25.792218,Service mesh health check passed,normal,scheduler,staging,INFO,test,3209,True,32,5,False,False,False,False,False,17,3,False,True,medium
2025-08-27T05:11:25.792218,Installing dependencies from requirements.txt,normal,database,staging,DEBUG,monitor,448,True,45,4,False,False,False,False,False,5,2,False,False,fast
2025-08-27T22:11:25.792218,Compiling TypeScript files,normal,api,staging,TRACE,test,4206,True,26,3,False,False,False,False,False,22,2,False,False,medium
2025-08-28T11:11:25.792218,Indexes optimized,normal,worker,production,INFO,deploy,1411,True,17,2,False,False,False,False,False,11,3,False,True,medium
2025-08-27T01:11:25.792218,Volume mounted successfully,normal,database,qa,DEBUG,test,718,True,27,3,False,False,False,False,False,1,2,False,False,fast
2025-08-27T12:11:25.792218,ERROR: Network connectivity issues detected,anomaly,backend,sandbox,WARN,build,20509,False,43,5,True,False,False,False,True,12,2,False,True,slow
2025-08-27T22:11:25.792218,Metrics collection enabled,normal,database,staging,TRACE,deploy,4799,True,26,3,False,False,False,False,False,22,2,False,False,medium
2025-08-28T19:11:25.792218,Starting deployment to qa,normal,frontend,dev,INFO,monitor,2564,True,25,4,False,False,False,False,False,19,3,False,False,medium
2025-08-27T00:11:25.792218,Throughput: 215 req/s,normal,api,dev,TRACE,build,2692,True,21,3,False,False,False,False,False,0,2,False,False,medium
2025-08-27T11:11:25.792218,FATAL: Message broker connection lost,anomaly,scheduler,dev,CRITICAL,build,26912,False,37,5,False,False,False,False,True,11,2,False,True,slow
2025-08-27T14:11:25.792218,Dependencies installed successfully in 71s,normal,scheduler,qa,TRACE,build,3134,True,42,5,False,False,False,False,False,14,2,False,True,medium
2025-08-28T10:11:25.792218,Transaction completed successfully,normal,frontend,production,INFO,build,3607,True,34,3,False,False,False,False,False,10,3,False,True,medium
2025-08-28T16:11:25.792218,Metrics collection enabled,normal,worker,production,TRACE,test,4358,True,26,3,False,False,False,False,False,16,3,False,True,medium
2025-08-27T20:11:25.792218,Service mesh health check passed,normal,cache,sandbox,DEBUG,monitor,3871,True,32,5,False,False,False,False,False,20,2,False,False,medium
2025-08-28T18:11:25.792218,CRITICAL: Data consistency violation,anomaly,cache,staging,WARN,monitor,7665,False,36,4,False,False,False,False,False,18,3,False,False,slow
2025-08-27T02:11:25.792218,Security scan completed - no vulnerabilities found,normal,backend,production,TRACE,deploy,3234,True,50,7,False,False,False,False,False,2,2,False,False,medium
2025-08-28T20:11:25.792218,Cache warmed up successfully,normal,worker,sandbox,DEBUG,test,3646,True,28,4,False,False,False,False,False,20,3,False,False,medium
2025-08-27T23:11:25.792218,Code coverage: 94%,normal,frontend,sandbox,INFO,build,2518,True,18,3,False,False,False,False,False,23,2,False,False,medium
2025-08-28T17:11:25.792218,Rollout completed: 100% traffic routed,normal,database,sandbox,INFO,test,4590,True,38,5,False,False,False,False,False,17,3,False,True,medium
2025-08-27T16:11:25.792218,Code coverage: 89%,normal,auth,production,DEBUG,build,4410,True,18,3,False,False,False,False,False,16,2,False,True,medium
2025-08-28T04:11:25.792218,Running npm install,normal,cache,production,DEBUG,build,3159,True,19,3,False,False,False,False,False,4,3,False,False,medium
2025-08-27T07:11:25.792218,ERROR: Load balancer health check timeout,anomaly,database,dev,WARN,test,22428,False,41,6,True,False,True,False,False,7,2,False,False,slow
2025-08-27T04:11:25.792218,Running pip install -r requirements.txt,normal,scheduler,test,INFO,build,1689,True,39,5,False,False,False,False,False,4,2,False,False,medium
2025-08-27T01:11:25.792218,Compilation successful,normal,scheduler,dev,INFO,deploy,2993,True,22,2,False,False,False,False,False,1,2,False,False,medium
2025-08-27T08:11:25.792218,ERROR: External API service unavailable,anomaly,frontend,qa,CRITICAL,test,10919,False,39,5,True,False,False,False,False,8,2,False,False,slow
2025-08-28T11:11:25.792218,Starting deployment to dev,normal,api,dev,INFO,deploy,4968,True,26,4,False,False,False,False,False,11,3,False,True,medium
2025-08-27T06:11:25.792218,Health check passed,normal,scheduler,dev,DEBUG,monitor,3288,True,19,3,False,False,False,False,False,6,2,False,False,medium
2025-08-28T20:11:25.792218,Test execution completed in 435s,normal,scheduler,test,DEBUG,build,441,True,32,5,False,False,False,False,False,20,3,False,False,fast
2025-08-28T06:11:25.792218,Slack notification sent,normal,frontend,dev,DEBUG,deploy,4246,True,23,3,False,False,False,False,False,6,3,False,False,medium
2025-08-27T04:11:25.792218,Logging configured successfully,normal,backend,qa,TRACE,monitor,4703,True,31,3,False,False,False,False,False,4,2,False,False,medium
2025-08-27T09:11:25.792218,Logging configured successfully,normal,api,staging,INFO,monitor,4583,True,31,3,False,False,False,False,False,9,2,False,True,medium
2025-08-26T23:11:25.792218,Indexes optimized,normal,worker,test,DEBUG,test,4203,True,17,2,False,False,False,False,False,23,1,False,False,medium
2025-08-28T06:11:25.792218,Commit eb3cc2d validated,normal,worker,staging,INFO,monitor,2134,True,24,3,False,False,False,False,False,6,3,False,False,medium
2025-08-27T11:11:25.792218,Schema validation passed,normal,auth,sandbox,TRACE,build,1635,True,24,3,False,False,False,False,False,11,2,False,True,medium
2025-08-28T09:11:25.792218,Volume mounted successfully,normal,cache,dev,DEBUG,test,2525,True,27,3,False,False,False,False,False,9,3,False,True,medium
2025-08-27T01:11:25.792218,ERROR: pip install failed - package not found,anomaly,scheduler,qa,WARN,deploy,27943,False,45,8,True,False,False,False,False,1,2,False,False,slow
2025-08-28T13:11:25.792218,Starting test suite execution,normal,auth,production,INFO,build,4868,True,29,4,False,False,False,False,False,13,3,False,True,medium
2025-08-27T15:11:25.792218,All tests passed successfully,normal,backend,sandbox,DEBUG,monitor,2642,True,29,4,False,False,False,False,False,15,2,False,True,medium
2025-08-27T04:11:25.792218,Security scan completed - no vulnerabilities found,normal,auth,qa,TRACE,test,1124,True,50,7,False,False,False,False,False,4,2,False,False,medium
2025-08-26T21:11:25.792218,Cache warmed up successfully,normal,auth,test,INFO,build,2376,True,28,4,False,False,False,False,False,21,1,False,False,medium
2025-08-27T05:11:25.792218,FATAL: Test data corruption detected,anomaly,cache,qa,CRITICAL,deploy,23067,False,36,5,False,False,False,False,False,5,2,False,False,slow
2025-08-27T03:11:25.792218,Running npm install,normal,auth,sandbox,DEBUG,monitor,4793,True,19,3,False,False,False,False,False,3,2,False,False,medium
2025-08-27T04:11:25.792218,Compilation successful,normal,database,production,TRACE,build,2024,True,22,2,False,False,False,False,False,4,2,False,False,medium
2025-08-28T09:11:25.792218,Code coverage: 92%,normal,scheduler,staging,TRACE,test,3854,True,18,3,False,False,False,False,False,9,3,False,True,medium
2025-08-27T19:11:25.792218,Commit 69f094b validated,normal,api,sandbox,INFO,build,3492,True,24,3,False,False,False,False,False,19,2,False,False,medium
2025-08-27T04:11:25.792218,Email report generated,normal,auth,sandbox,TRACE,test,2633,True,22,3,False,False,False,False,False,4,2,False,False,medium
2025-08-28T04:11:25.792218,FATAL: End-to-end test environment unreachable,anomaly,api,qa,WARN,test,1696,False,46,5,False,False,False,False,False,4,3,False,False,medium
2025-08-26T23:11:25.792218,Load testing completed successfully,normal,backend,sandbox,DEBUG,test,2228,True,35,4,False,False,False,False,False,23,1,False,False,medium
2025-08-28T06:11:25.792218,FATAL: Cache cluster failure,anomaly,worker,test,FATAL,test,8955,False,28,4,True,False,False,False,False,6,3,False,False,slow
2025-08-28T20:11:25.792218,Test execution completed in 90s,normal,backend,production,TRACE,test,889,True,31,5,False,False,False,False,False,20,3,False,False,fast
2025-08-27T21:11:25.792218,Teams webhook delivered,normal,worker,dev,INFO,monitor,4547,True,23,3,False,False,False,False,False,21,2,False,False,medium
2025-08-28T15:11:25.792218,Transaction completed successfully,normal,backend,test,DEBUG,build,3990,True,34,3,False,False,False,False,False,15,3,False,True,medium
2025-08-27T14:11:25.792218,DEPLOY FAILED: Unable to connect to staging,anomaly,auth,dev,ERROR,build,9512,False,43,7,True,False,False,False,False,14,2,False,True,slow
2025-08-28T14:11:25.792218,Starting deployment to test,normal,api,production,DEBUG,build,1181,True,27,4,False,False,False,False,False,14,3,False,True,medium
2025-08-27T01:11:25.792218,Linting completed with no issues,normal,scheduler,staging,TRACE,monitor,1144,True,32,5,False,False,False,False,False,1,2,False,False,medium
2025-08-28T03:11:25.792218,Service mesh health check passed,normal,auth,dev,DEBUG,monitor,774,True,32,5,False,False,False,False,False,3,3,False,False,fast
2025-08-28T12:11:25.792218,ERROR: Module 'numpy' not found,anomaly,database,dev,CRITICAL,monitor,8173,False,31,5,True,False,False,False,False,12,3,False,True,slow
2025-08-28T17:11:25.792218,Commit 4f23237 validated,normal,auth,production,DEBUG,test,2706,True,24,3,False,False,False,False,False,17,3,False,True,medium
2025-08-28T01:11:25.792218,CPU usage: 66%,normal,scheduler,test,TRACE,test,2042,True,14,3,False,False,False,False,False,1,3,False,False,medium
2025-08-28T20:11:25.792218,Running npm install,normal,api,staging,TRACE,deploy,2446,True,19,3,False,False,False,False,False,20,3,False,False,medium
2025-08-27T03:11:25.792218,Service mesh health check passed,normal,frontend,staging,TRACE,test,3628,True,32,5,False,False,False,False,False,3,2,False,False,medium
2025-08-26T21:11:25.792218,Merged pull request #216,normal,frontend,production,INFO,test,2775,True,24,4,False,False,False,False,False,21,1,False,False,medium
2025-08-28T08:11:25.792218,Deployment completed successfully,normal,database,production,TRACE,deploy,2756,True,33,3,False,False,False,False,False,8,3,False,False,medium
2025-08-27T11:11:25.792218,Compilation successful,normal,worker,staging,TRACE,monitor,3480,True,22,2,False,False,False,False,False,11,2,False,True,medium
2025-08-27T22:11:25.792218,Deploying to production environment,normal,cache,staging,TRACE,monitor,982,True,35,4,False,False,False,False,False,22,2,False,False,fast
2025-08-27T02:11:25.792218,Pod status: Running,normal,worker,dev,DEBUG,deploy,1942,True,19,3,False,False,False,False,False,2,2,False,False,medium
2025-08-27T16:11:25.792218,Load testing completed successfully,normal,backend,staging,TRACE,deploy,1400,True,35,4,False,False,False,False,False,16,2,False,True,medium
2025-08-27T02:11:25.792218,Running npm install,normal,database,production,TRACE,test,805,True,19,3,False,False,False,False,False,2,2,False,False,fast
2025-08-27T03:11:25.792218,Deployment completed successfully,normal,scheduler,production,INFO,build,262,True,33,3,False,False,False,False,False,3,2,False,False,fast
2025-08-28T03:11:25.792218,FATAL: Out of memory during compilation,anomaly,database,test,WARN,test,16934,False,39,6,False,False,False,True,False,3,3,False,False,slow
2025-08-27T17:11:25.792218,Throughput: 552 req/s,normal,scheduler,staging,INFO,test,2952,True,21,3,False,False,False,False,False,17,2,False,True,medium
2025-08-28T14:11:25.792218,Cache warmed up successfully,normal,worker,test,INFO,test,4236,True,28,4,False,False,False,False,False,14,3,False,True,medium
2025-08-27T21:11:25.792218,Metrics collection enabled,normal,cache,dev,TRACE,test,1336,True,26,3,False,False,False,False,False,21,2,False,False,medium
2025-08-27T16:11:25.792218,Email report generated,normal,frontend,dev,INFO,monitor,3355,True,22,3,False,False,False,False,False,16,2,False,True,medium
2025-08-27T05:11:25.792218,TEST FAILED: 7 tests failed,anomaly,database,production,CRITICAL,deploy,5152,False,27,5,True,False,False,False,False,5,2,False,False,slow
2025-08-28T10:11:25.792218,Running end-to-end tests,normal,frontend,production,DEBUG,test,2919,True,24,3,False,False,False,False,False,10,3,False,True,medium
2025-08-27T15:11:25.792218,ERROR: Message queue overflow,anomaly,auth,production,ERROR,test,27276,False,29,4,True,False,False,False,False,15,2,False,True,slow
2025-08-27T01:11:25.792218,All tests passed successfully,normal,backend,test,INFO,test,3682,True,29,4,False,False,False,False,False,1,2,False,False,medium
2025-08-27T03:11:25.792218,Memory usage: 69%,normal,api,production,DEBUG,test,3646,True,17,3,False,False,False,True,False,3,2,False,False,medium
2025-08-28T07:11:25.792218,Security scan completed - no vulnerabilities found,normal,frontend,test,INFO,build,2160,True,50,7,False,False,False,False,False,7,3,False,False,medium
2025-08-27T21:11:25.792218,Email report generated,normal,scheduler,production,DEBUG,monitor,1010,True,22,3,False,False,False,False,False,21,2,False,False,medium
2025-08-27T20:11:25.792218,Code coverage: 90%,normal,scheduler,test,DEBUG,deploy,864,True,18,3,False,False,False,False,False,20,2,False,False,fast
2025-08-28T01:11:25.792218,Compilation successful,normal,worker,test,INFO,test,4622,True,22,2,False,False,False,False,False,1,3,False,False,medium
2025-08-28T11:11:25.792218,ERROR: Container failed to start,anomaly,backend,dev,ERROR,build,22673,False,32,5,True,False,False,False,False,11,3,False,True,slow
2025-08-28T19:11:25.792218,Installing dependencies from package.json,normal,frontend,staging,DEBUG,monitor,4179,True,41,4,False,False,False,False,False,19,3,False,False,medium
2025-08-27T21:11:25.792218,ERROR: Docker build failed - base image not found,anomaly,frontend,production,FATAL,monitor,14432,False,49,9,True,False,False,False,False,21,2,False,False,slow
2025-08-28T06:11:25.792218,Security scan completed - no vulnerabilities found,normal,database,production,INFO,build,4526,True,50,7,False,False,False,False,False,6,3,False,False,medium
2025-08-27T07:11:25.792218,Data backup completed,normal,scheduler,test,INFO,test,2546,True,21,3,False,False,False,False,False,7,2,False,False,medium
2025-08-27T09:11:25.792218,FATAL: SSL certificate validation failed,anomaly,auth,production,FATAL,deploy,29934,False,40,5,True,False,False,False,False,9,2,False,True,slow
2025-08-27T08:11:25.792218,Compiling TypeScript files,normal,auth,staging,TRACE,monitor,4705,True,26,3,False,False,False,False,False,8,2,False,False,medium
2025-08-27T22:11:25.792218,Cache warmed up successfully,normal,auth,test,DEBUG,test,4048,True,28,4,False,False,False,False,False,22,2,False,False,medium
2025-08-27T05:11:25.792218,Query performance within limits,normal,cache,sandbox,TRACE,build,346,True,31,4,False,False,False,False,False,5,2,False,False,fast
2025-08-28T09:11:25.792218,Load testing completed successfully,normal,database,dev,TRACE,deploy,3675,True,35,4,False,False,False,False,False,9,3,False,True,medium
2025-08-26T20:11:25.792218,Code coverage: 83%,normal,database,dev,INFO,test,1092,True,18,3,False,False,False,False,False,20,1,False,False,medium
2025-08-27T20:11:25.792218,Commit c75e3a0 validated,normal,api,staging,INFO,build,4866,True,24,3,False,False,False,False,False,20,2,False,False,medium
2025-08-28T14:11:25.792218,Test execution completed in 197s,normal,database,sandbox,INFO,build,1689,True,32,5,False,False,False,False,False,14,3,False,True,medium
2025-08-27T18:11:25.792218,Database connection established,normal,frontend,dev,DEBUG,test,770,True,31,3,False,False,False,False,True,18,2,False,False,fast
2025-08-28T02:11:25.792218,Load testing completed successfully,normal,frontend,sandbox,TRACE,build,247,True,35,4,False,False,False,False,False,2,3,False,False,fast
2025-08-27T05:11:25.792218,Service endpoints updated,normal,auth,test,DEBUG,monitor,3681,True,25,3,False,False,False,False,False,5,2,False,False,medium
